timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,heading,db,frequency
40747,-0.09,1.04,-0.07,-2.85,-1.46,-5.84,-9.0,-506.3,234.6,268.1,42.6,31.2
40847,-0.34,1.18,-0.36,-5.08,1.73,-3.76,16.8,-519.4,225.9,268.9,42.2,203.1
40947,-0.13,0.80,0.31,-4.49,1.90,-4.47,19.4,-529.8,199.9,269.5,42.5,46.9
41047,-0.11,0.87,0.08,-0.92,0.56,-1.36,24.6,-532.4,191.3,270.2,42.4,156.2
41147,-0.10,0.99,0.14,-2.00,-1.40,0.28,11.7,-527.2,221.6,270.4,42.1,140.6
41247,-0.13,1.11,0.16,-5.98,-2.39,2.51,22.0,-524.6,199.9,270.8,42.8,31.2
41347,-0.13,1.29,0.15,-8.92,-2.48,0.63,14.3,-519.4,156.6,270.9,43.1,46.9
41447,0.15,0.73,0.19,-14.07,-3.30,-1.90,22.0,-511.5,160.9,271.2,44.0,156.2
41547,-0.30,0.98,0.16,-9.05,-12.54,-2.87,37.5,-537.6,165.2,271.8,43.8,875.0
41647,0.01,0.76,0.10,-5.69,-19.42,0.68,55.6,-519.4,191.3,272.7,42.8,46.9
41747,-0.00,0.97,0.41,-4.63,-29.46,0.05,16.8,-524.6,212.9,272.5,43.7,1843.8
41847,-0.04,1.18,0.10,-9.29,-35.53,-0.30,35.0,-527.2,234.6,272.8,43.9,31.2
41947,-0.25,1.09,0.13,-8.68,-42.20,-1.25,47.9,-550.7,221.6,273.2,44.2,46.9
42047,-0.04,0.86,0.13,-11.39,-49.71,-7.04,73.8,-532.4,256.3,274.1,42.9,468.8
42147,-0.10,0.88,0.23,-5.46,-58.94,-8.87,110.0,-537.6,265.0,275.6,43.9,468.8
42247,0.08,0.97,0.07,-5.69,-68.60,-10.74,104.8,-542.8,312.7,276.7,43.5,859.4
42347,0.02,1.10,0.33,-2.89,-75.01,-8.01,117.7,-527.2,243.3,277.9,43.9,875.0
42447,0.26,1.11,0.34,-6.18,-77.17,-8.37,125.5,-542.8,239.0,278.9,42.5,15.6
42547,-0.01,0.85,0.02,-10.25,-73.74,-7.95,146.2,-550.7,269.3,280.1,42.7,765.6
42647,-0.09,1.00,0.17,-11.17,-70.70,-13.76,154.0,-561.1,256.3,281.1,44.2,140.6
42747,0.12,0.84,0.10,-6.74,-61.86,-11.58,141.0,-548.1,243.3,281.8,44.1,859.4
42847,0.05,0.88,0.34,-2.36,-58.58,-12.55,161.7,-548.1,186.9,282.7,44.4,93.8
42947,0.03,1.10,0.17,-1.51,-52.14,-11.83,154.0,-548.1,239.0,283.3,45.0,62.5
43047,0.18,1.08,0.51,-5.41,-44.93,-7.71,159.1,-545.5,247.6,283.9,44.3,15.6
43147,-0.24,0.95,-0.27,-8.00,-34.03,-5.26,166.9,-532.4,182.6,284.6,44.0,875.0
43247,-0.02,0.83,0.36,-6.91,-26.29,-6.22,172.1,-553.3,195.6,285.1,45.1,78.1
43347,-0.05,1.03,-0.02,-2.89,-23.51,-4.68,166.9,-542.8,282.3,285.5,44.2,2000.0
43447,0.03,0.95,0.29,1.43,-20.94,-3.61,169.5,-535.0,243.3,285.9,45.4,375.0
43547,-0.07,1.06,0.28,-0.05,-18.46,-3.55,166.9,-558.5,225.9,286.1,45.6,2000.0
43647,0.20,1.17,0.41,-2.28,-11.57,-2.40,159.1,-545.5,156.6,286.1,45.9,46.9
43747,0.30,0.89,-0.03,-2.99,-1.65,-1.84,156.5,-540.2,182.6,286.1,45.4,46.9
43847,0.23,0.94,0.01,-1.65,10.42,-0.77,161.7,-555.9,256.3,286.1,43.7,46.9
43947,0.12,0.97,0.10,-1.39,24.15,1.15,148.8,-553.3,269.3,285.9,45.2,62.5
44047,0.06,0.98,0.25,0.93,35.04,2.20,148.8,-558.5,239.0,285.7,46.0,1921.9
44147,0.01,0.96,0.20,2.29,42.59,3.33,125.5,-548.1,225.9,285.2,45.3,78.1
44247,0.30,1.22,0.25,7.35,53.08,6.89,110.0,-563.7,221.6,284.3,45.7,62.5
44347,0.13,0.83,-0.13,-1.31,63.94,7.79,110.0,-550.7,230.3,283.7,45.3,78.1
44447,0.14,0.98,0.10,5.83,73.85,8.33,81.5,-568.9,269.3,282.6,45.5,62.5
44547,0.20,1.04,-0.15,8.26,86.77,10.30,73.8,-555.9,225.9,281.6,47.1,62.5
44647,0.04,0.98,0.12,8.79,98.63,13.13,58.2,-555.9,221.6,280.5,48.7,62.5
44747,-0.03,1.01,0.05,7.27,104.77,13.85,58.2,-550.7,208.6,279.6,50.3,62.5
44847,0.12,0.97,0.23,4.85,108.57,16.29,42.7,-555.9,186.9,278.5,49.8,62.5
44947,0.15,1.10,-0.12,6.05,112.12,16.97,42.7,-537.6,199.9,277.7,50.2,62.5
45047,0.31,0.81,0.15,13.93,118.48,18.22,19.4,-540.2,121.9,276.6,49.8,468.8
45147,0.16,1.03,-0.12,19.11,125.52,16.08,22.0,-542.8,156.6,275.8,49.2,62.5
45247,0.16,0.95,0.03,13.70,130.51,16.37,50.5,-542.8,95.9,275.7,48.3,62.5
45347,0.07,1.04,0.13,19.60,130.41,15.13,47.9,-532.4,121.9,275.6,48.0,93.8
45447,0.04,1.05,0.20,5.96,120.96,12.42,60.8,-529.8,48.2,275.8,50.0,62.5
45547,-0.08,1.20,-0.33,4.13,111.90,9.18,78.9,-529.8,30.8,276.3,49.6,62.5
45647,0.09,0.75,0.15,-0.22,94.89,6.02,84.1,-529.8,-8.2,276.8,49.3,62.5
45747,-0.24,1.00,0.09,3.86,81.73,4.43,104.8,-529.8,-51.6,277.7,50.8,62.5
45847,0.06,0.84,0.09,4.52,69.08,1.48,112.6,-511.5,22.1,278.7,49.1,109.4
45947,-0.12,1.03,0.21,2.33,53.55,-1.76,107.4,-516.8,-8.2,279.3,48.6,125.0
46047,-0.07,1.01,0.36,-5.80,31.59,-5.57,89.3,-511.5,-12.6,279.4,48.9,62.5
46147,0.05,1.35,0.17,-12.12,18.37,-4.76,104.8,-514.1,0.5,279.8,49.7,31.2
46247,0.13,0.67,0.14,-13.81,4.49,-4.94,89.3,-522.0,-55.9,279.8,49.1,1703.1
46347,0.03,1.01,0.07,-10.51,-2.83,-7.78,102.2,-498.5,-21.2,280.2,50.6,1140.6
46447,-0.03,0.89,0.12,-1.56,-2.54,-4.83,107.4,-503.7,13.5,280.5,50.2,109.4
46547,-0.07,0.94,0.34,0.48,-6.52,-4.78,115.1,-506.3,-34.2,281.0,50.6,62.5
46647,-0.05,1.06,0.02,3.81,-5.57,-2.92,112.6,-519.4,9.1,281.2,49.8,62.5
46747,-0.04,1.29,0.41,-1.02,-15.82,-5.07,97.0,-511.5,-34.2,281.1,49.0,46.9
46847,-0.11,0.78,0.07,-6.41,-26.10,-2.98,78.9,-501.1,0.5,280.7,49.4,78.1
46947,-0.16,1.06,0.22,-1.76,-32.63,-5.13,78.9,-503.7,-73.3,280.3,50.4,171.9
47047,0.08,0.85,0.01,-1.07,-32.56,-4.55,47.9,-511.5,17.8,279.3,50.1,906.2
47147,-0.03,0.91,0.40,-2.36,-39.90,-5.82,53.1,-514.1,52.5,278.7,50.5,31.2
47247,-0.08,1.06,0.13,-0.48,-45.16,-5.98,27.2,-516.8,35.1,277.5,50.0,859.4
47347,-0.09,1.30,0.10,-5.04,-51.87,-3.61,22.0,-514.1,61.2,276.5,48.5,31.2
47447,0.21,0.79,0.26,-6.64,-55.95,-6.36,16.8,-508.9,65.5,275.6,48.4,1718.8
47547,-0.16,1.06,0.11,-3.53,-57.36,-7.50,14.3,-498.5,78.5,274.8,50.2,125.0
47647,0.07,0.82,0.20,-5.43,-59.66,-9.14,22.0,-540.2,95.9,274.3,50.3,296.9
47747,0.02,0.93,0.29,-3.14,-53.53,-7.55,19.4,-493.3,121.9,273.9,50.7,1750.0
47847,-0.01,1.02,0.24,-2.59,-49.88,-9.56,27.2,-506.3,130.5,273.7,50.1,78.1
47947,-0.15,1.29,-0.16,-4.60,-53.16,-9.15,19.4,-506.3,113.2,273.4,50.6,1578.1
48047,0.12,0.65,0.27,-5.73,-52.25,-12.21,37.5,-501.1,139.2,273.6,52.1,453.1
48147,-0.21,1.03,0.14,1.95,-50.04,-12.17,22.0,-508.9,191.3,273.4,50.9,828.1
48247,0.14,0.90,0.16,-3.24,-44.02,-12.56,32.4,-501.1,269.3,273.4,51.4,62.5
48347,-0.09,0.95,0.37,-2.84,-38.03,-13.11,27.2,-527.2,186.9,273.3,51.0,156.2
48447,0.03,1.13,0.35,-4.62,-37.42,-11.60,27.2,-514.1,156.6,273.3,52.3,687.5
48547,0.03,0.99,-0.02,-15.91,-39.68,-10.66,35.0,-516.8,147.9,273.4,51.7,62.5
48647,0.10,0.80,0.28,-14.69,-39.76,-12.92,32.4,-495.9,134.9,273.5,51.8,328.1
48747,-0.05,1.08,0.18,-13.74,-37.78,-10.70,42.7,-506.3,143.6,273.7,51.5,546.9
